AMC Name,AMC Launch Date,Rank,Mutual Fund Name,AUM,Type,Scheme Launch Date,Exit Load,Expense Ratio,Investment Type,NAV,Minimum Investment,Minimum SIP Amount,Total Return,1m_return,1y_return,2y_return,3y_return,4y_return,5y_return,10y_return
JM_FINANCIAL,1994-09-15T00:00:00.950Z,32.0,JM Value Fund Direct Plan Growth,187.76258525,Equity,01-Jan-2013,"Exit load of 1%, if redeemed within 30 days.",1.81,Value,71.9572,1000,100.0,391.101472,8.0362871899,37.9745256423,41.180860067669,122.11621936413,122.17730969863,110.40635654604,503.57469672166
Sundaram,1996-02-26T00:00:00.732Z,17.0,Sundaram Services Fund Direct   Growth,2644.22186063,Equity,21-Sep-2018,"For units more than 25% of the investments, an exit load of 1% if redeemed within 365 days.",0.78,Sectoral / Thematic,25.4944,100,100.0,157.576,5.4252397461,24.8992614934,35.108369526447,124.62957956518,136.46445358402,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.548Z,3.0,ICICI Prudential Midcap Direct Plan Growth,3998.97891505,Equity,01-Jan-2013,Exit load of 1% if redeemed within 1 year.,1.12,Mid Cap,202.91,5000,100.0,488.627792,4.571458022,18.4886708713,23.36596339758,122.52686992761,111.57455683003,100.77181872155,621.80718605478
Sundaram,1996-02-26T00:00:00.385Z,17.0,Sundaram Mid Cap Fund Direct Growth,7975.5122448,Equity,02-Jan-2013,"For units more than 25% of the investments, an exit load of 1% if redeemed within 365 days.",0.97,Mid Cap,917.9388,100,100.0,425.807649,5.1697847566,25.3584379247,31.081882897205,119.86912682315,106.41838620334,82.699130960562,504.95929872649
BIRLA_SUN_LIFE,1994-12-23T00:00:00.195Z,4.0,Aditya Birla Sun Life Mid Cap Direct Fund Growth,3941.5494,Equity,01-Jan-2013,1% for redemption within 90 days,1.11,Mid Cap,578.64,1000,1000.0,379.042165,6.1640055919,19.4729651403,26.208178438661,121.10485384822,104.88107916223,82.833338613108,460.50305914344
HDFC,1999-12-10T00:00:00.823Z,2.0,HDFC Housing Opportunities Fund Direct   Growth,1112.9343,Equity,06-Dec-2017,"Exit load of 1%, if redeemed within 30 days.",1.27,Sectoral / Thematic,16.855,100,100.0,66.89,7.7265685515,31.1203645506,31.970583583741,115.17534811759,74.937106918238,78.606592465753,
RELIANCE,1995-06-30T00:00:00.681Z,6.0,Nippon India Large Cap Fund Direct Growth,14769.2532,Equity,31-Dec-2012,Exit load of 1% if redeemed within 7 days.,0.94,Large Cap,69.9106,100,100.0,379.115039,7.065517362,29.9781444167,45.671184189566,120.26363781394,95.755676889887,104.4793499788,438.60175163499
ICICI_PRUDENTIAL,1993-10-12T00:00:00.504Z,3.0,ICICI Prudential Value Discovery Direct Growth,30705.23105383,Equity,01-Jan-2013,Exit load of 1% if redeemed within 12 months,1.13,Value,344.06,1000,100.0,486.863683,7.3560201244,28.5356180784,46.203932249553,125.69307581133,127.78809176502,124.17618270799,580.97125867195
FRANKLIN_TEMPLETON,1996-02-19T00:00:00.579Z,11.0,Franklin India Focused Equity Fund Direct Growth,9070.25715116,Equity,01-Jan-2013,Exit load of 1% if redeemed within 1 year,0.82,Focused,86.1116,5000,500.0,497.432617,5.690634814,23.6900211172,32.023619297558,119.89741962775,100.96718074751,113.79030935356,526.83620077087
ESCORTS,1996-04-15T00:00:00.273Z,34.0,Quant Absolute Fund Direct Growth,1246.4855,Hybrid,07-Jan-2013,Nil,0.56,Aggressive Hybrid,342.0893,5000,1000.0,440.297006,5.3678139386,17.5584569196,27.328810590344,131.60530646797,146.39026593732,160.6147960947,509.62470970573
BOI_AXA,2008-03-31T00:00:00.209Z,31.0,Bank of India Flexi Cap Fund Direct   Growth,369.3503,Equity,29-Jun-2020,"If unit beyond 10%, exit load of 1% if redeemed within 1 year.",0.99,Flexi Cap,23.41,5000,1000.0,133.2,6.6788655078,24.1746538871,25.849973016729,117.33457595526,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.857Z,3.0,ICICI Prudential Retirement Fund   Pure Equity Plan Direct   Growth,297.86445387,Solution Oriented,27-Feb-2019,Nil,1.22,Retirement,21.71,5000,100.0,118.2,7.9663532905,26.56612529,47.831978319783,123.79487179487,110.61776061776,,
UTI,2002-11-14T00:00:00.718Z,8.0,UTI Infrastructure Fund Direct Growth,1602.1228,Equity,01-Jan-2013,Exit load of 1% if redeemed within 30 days.,1.92,Sectoral / Thematic,99.1798,5000,500.0,224.792237,5.074489222,26.5887584345,31.784748212102,119.22617999295,86.112746444784,85.716363826251,305.60830268298
BOI_AXA,2008-03-31T00:00:00.389Z,31.0,Bank of India Mid & Small Cap Equity & Debt Fund Direct Growth,418.5208,Hybrid,20-Jul-2016,"For units more than 10% of the investments, an exit load of 1% if redeemed within 1 year.",1.54,Aggressive Hybrid,27.85,5000,1000.0,173.2,4.9155145929,22.2371364653,19.614711033274,117.86283891547,140.70484581498,95.422031473533,
SBI,1987-06-29T00:00:00.006Z,1.0,SBI Large & Midcap Fund Direct Plan Growth,12609.1117,Equity,01-Jan-2013,Exit load of 0.10% if redeemed within 30 days.,0.92,Large & MidCap,472.2258,5000,500.0,431.082819,4.6673322352,25.400023212,33.050961344904,120.09001756542,113.59836648993,119.31210997491,467.50068352208
MOTILAL_OSWAL,2009-12-29T00:00:00.801Z,19.0,Motilal Oswal Large and Midcap Fund Direct   Growth,1829.1597,Equity,17-Oct-2019,"Exit load of 1%, if redeemed within 15 days.",0.64,Large & MidCap,20.9914,500,500.0,111.532,4.7867676563,32.8768672186,30.659188614913,119.16780637407,,,
Sundaram,1996-02-26T00:00:00.615Z,17.0,Sundaram Financial Services Opportunities Fund Direct Growth,759.3095847,Equity,02-Jan-2013,"For units more than 25% of the investments, an exit load of 1% if redeemed within 365 days.",0.94,Sectoral / Thematic,82.1704,100,100.0,289.470261,6.7896004821,34.6297102345,39.456657188918,112.28669114854,89.160571669716,102.61984877492,395.23151184294
FRANKLIN_TEMPLETON,1996-02-19T00:00:00.436Z,11.0,Franklin India Opportunities Direct Fund Growth,817.89370617,Equity,01-Jan-2013,Exit load of 1% if redeemed within 1 year,1.43,Sectoral / Thematic,158.1521,5000,500.0,370.135039,7.2560222212,35.3513586924,31.959581027754,118.99015662071,110.1065426671,105.4732405577,415.64444298906
BIRLA_SUN_LIFE,1994-12-23T00:00:00.232Z,4.0,Aditya Birla Sun Life Pure Value Direct Fund Growth,4303.672,Equity,01-Jan-2013,1% for redemption within 90 days,1.07,Value,96.1923,1000,1000.0,422.538364,8.0269623636,30.522803958,28.325878594249,122.3471856699,94.330064206589,63.062375777054,490.68370935918
HSBC,2002-05-27T00:00:00.146Z,21.0,HSBC Business Cycles Fund Direct Growth,607.49211677,Equity,20-Aug-2014,"For units in excess of 10% of the investment,1% will be charged for redemption within 1 year.",1.37,Sectoral / Thematic,30.1618,5000,1000.0,204.132,6.0221643537,26.5476636292,36.235441677118,117.76600315051,98.493669233781,88.282052869436,
MAHINDRA,2016-02-04T00:00:00.208Z,28.0,Mahindra Manulife Large & Mid Cap Fund Direct   Growth,1261.4179,Equity,30-Dec-2019,"Exit load of 1%, if redeemed within 3 months.",0.48,Large & MidCap,20.8054,1000,500.0,109.669,7.13030238,24.3322896653,35.206644612537,120.65078980878,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.878Z,3.0,ICICI Prudential Equity & Debt Fund Direct Growth,23711.21926203,Hybrid,01-Jan-2013,"For units in excess of 30% of the investment,1% will be charged for redemption within 365 days",1.13,Aggressive Hybrid,297.04,5000,100.0,424.995584,6.1959551204,23.6632963009,43.616507200154,116.28702423404,108.2107328009,121.75794657514,436.94670280036
HSBC,2002-05-27T00:00:00.842Z,21.0,HSBC Value Fund Direct Growth,8555.34388368,Equity,01-Jan-2013,"For units in excess of 10% of the investment, 1% will be charged for redemption within 1 year.",0.82,Value,76.7749,5000,1000.0,523.215354,7.5204311809,31.130173088,35.291465660906,119.2174753418,112.34278634361,104.27742755734,563.47986923606
RELIANCE,1995-06-30T00:00:00.559Z,6.0,Nippon India Consumption Fund Direct Growth,434.1099,Equity,31-Dec-2012,Exit load of 1% if redeemed within 1 month.,1.43,Sectoral / Thematic,158.3402,5000,100.0,296.691114,5.2808566522,23.8595000688,42.41169995396,116.84449298496,141.45180459603,141.84456534762,350.38803596305
ITI,2018-05-14T00:00:00.402Z,,ITI Small Cap Fund Direct   Growth,1294.6958,Equity,17-Feb-2020,"Exit load of 1%, if redeemed within 12 months.",0.28,Small Cap,18.6173,5000,500.0,84.089,5.2297930719,32.5668815036,12.459222696005,113.9922814033,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.676Z,3.0,ICICI Prudential Technology Direct Plan Growth,10641.78267386,Equity,01-Jan-2013,Exit load of 1% if redeemed within 15 days,0.9,Sectoral / Thematic,156.96,5000,100.0,702.003082,5.4355165429,12.2654396434,6.28233052001,126.50130548303,153.36686678566,162.83453963979,597.09821428571
Invesco,2006-07-24T00:00:00.818Z,16.0,Invesco India Mid Cap Fund Direct Growth,3150.2518,Equity,01-Jan-2013,"For units in excess of 10% of the investment, 1% will be charged for redemption within 1 year.",0.7,Mid Cap,120.48,1000,500.0,576.22812,3.4733022291,26.3957783641,28.996122361051,115.31823085221,141.84168012924,126.30385487528,674.64424320828
RELIANCE,1995-06-30T00:00:00.499Z,6.0,Nippon India Value Fund Direct Growth,5317.7995,Equity,31-Dec-2012,"For units more than 10% of the investments, an exit load of 1% if redeemed within 12 months.",1.22,Value,156.5225,500,100.0,356.23992,7.3944296839,25.9260352528,31.075410701873,116.99534647136,110.34020948269,109.63566914849,440.01621654909
FRANKLIN_TEMPLETON,1996-02-19T00:00:00.310Z,11.0,Franklin India Flexi Cap Fund Direct Growth,11136.94830645,Equity,01-Jan-2013,Exit load of 1% if redeemed within 1 year,0.83,Flexi Cap,1230.6505,5000,500.0,387.203193,6.8468585755,24.130987498,32.580828933343,115.91766430192,106.21563677801,100.32385884409,415.81728106743
JM_FINANCIAL,1994-09-15T00:00:00.296Z,32.0,JM Flexicap Fund Direct Plan Growth,397.41012149,Equity,01-Jan-2013,"Exit load of 1%, if redeemed within 1 year.",1.46,Flexi Cap,71.6842,1000,100.0,414.96307,5.9080521775,29.7185051805,42.938291556992,113.15866397027,113.6135920705,109.01712463988,480.49370882714
RELIANCE,1995-06-30T00:00:00.048Z,6.0,Nippon India Focused Equity Fund Direct Growth,6505.9975,Equity,31-Dec-2012,"For units more than 10% of the investments, an exit load of 1% if redeemed within 12 months.",1.21,Focused,96.8966,5000,100.0,459.047455,6.4975532637,18.6703051111,29.548451874843,113.21998627244,104.32176993152,99.335022683614,561.28334632724
UTI,2002-11-14T00:00:00.983Z,8.0,UTI Core Equity Fund Direct Growth,1793.4885,Equity,01-Jan-2013,Exit load of 1% if redeemed less than 1 year,1.63,Large & MidCap,124.0163,5000,500.0,294.331226,7.0956223176,25.4671339431,28.730527875394,116.31615630277,103.12122504664,96.102667274413,303.07426898884
BIRLA_SUN_LIFE,1994-12-23T00:00:00.594Z,4.0,Aditya Birla Sun Life Banking & Financial Services Fund Direct Growth,2744.3437,Equity,14-Dec-2013,Exit load of 1% if redeemed within 30 days.,1.07,Sectoral / Thematic,51.08,1000,1000.0,417.2,7.5707154742,32.0061255743,30.969865788807,111.88037689471,74.317492416582,65.875561257216,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.389Z,3.0,ICICI Prudential Multicap Fund Direct Plan Growth,7972.03787985,Equity,01-Jan-2013,Exit load of 1% if redeemed within 12 months,1.05,Multi Cap,589.13,5000,100.0,376.017442,5.9165962952,25.8647194466,30.587922555491,112.80051981806,94.329981869128,98.111305282968,411.40799861195
ESCORTS,1996-04-15T00:00:00.086Z,34.0,Quant Focused Fund Direct Growth,313.27360028,Equity,07-Jan-2013,Nil,0.57,Focused,69.0447,5000,1000.0,448.008121,8.5275981114,24.6371191036,30.572904167005,121.77939118489,121.33892419661,115.58427376454,528.80348725042
IDFC,1999-12-20T00:00:00.829Z,9.0,Bandhan Core Equity Fund Direct Growth,2672.9188,Equity,01-Jan-2013,"If unit beyond 10%, Exit load of 1% if redeemed within 1 year.",0.85,Large & MidCap,95.536,1000,100.0,317.067292,6.9234465265,28.5106097233,32.203647416413,115.22492127755,105.03321191343,97.256235827664,348.36004123325
BIRLA_SUN_LIFE,1994-12-23T00:00:00.613Z,4.0,Aditya Birla Sun Life Digital India Fund Direct Growth,3643.0964,Equity,01-Jan-2013,Exit load of 1% if redeemed within 30 days.,0.83,Sectoral / Thematic,144.17,1000,100.0,686.178414,4.5244893477,18.5108325724,11.061843640606,121.17738187452,158.45401882694,167.05948372615,547.48299319728
MIRAE_ASSET,2019-04-26T00:00:00.414Z,13.0,Mirae Asset Great Consumer Fund Direct Growth,2463.54627317,Equity,01-Jan-2013,Exit load of 1% if redeemed within 1 year,0.49,Sectoral / Thematic,79.241,5000,1000.0,489.331057,3.8748429648,26.5900102067,40.844245714894,113.08117684956,123.14460811874,119.63144351291,504.63893967093
FRANKLIN_TEMPLETON,1996-02-19T00:00:00.183Z,11.0,Franklin India Taxshield Direct Growth,5028.50521068,Equity,01-Jan-2013,Nil,0.85,ELSS,1109.9312,500,500.0,359.705986,6.8428947603,24.6223253399,31.177279018065,112.07974561231,91.292110937095,91.196101501653,381.06801287843
PEERLESS,2009-12-04T00:00:00.826Z,36.0,Navi Large & Midcap Fund Direct Growth,259.971965,Equity,07-Dec-2015,Nil,0.35,Large & MidCap,31.8626,10,10.0,223.07,5.2420694643,23.9487738252,34.834977713226,115.95876950227,104.69103419437,107.37930636061,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.885Z,3.0,ICICI Prudential MNC Fund Direct   Growth,1397.83111577,Equity,17-Jun-2019,Exit load of 1% if redeemed within 12 months.,0.91,Sectoral / Thematic,23.11,5000,100.0,130.0,5.7471264368,20.0417536534,31.203650884198,115.35580524345,130.0,,
FRANKLIN_TEMPLETON,1996-02-19T00:00:00.667Z,11.0,Franklin India Prima Direct Fund Growth,8363.12125653,Equity,01-Jan-2013,Exit load of 1% if redeemed within 1 year,0.78,Mid Cap,1932.7619,5000,500.0,478.392501,4.0061471119,25.0380551872,23.86218710748,107.76150086072,98.928814274575,89.395636990639,523.75564622239
HDFC,1999-12-10T00:00:00.275Z,2.0,HDFC Balanced Advantage Fund Direct Plan Growth,57778.8837,Hybrid,01-Jan-2013,"For units in excess of 15% of the investment, 1% will be charged for redemption within 1 year.",0.85,Dynamic Asset Allocation,390.084,100,100.0,310.436563,5.2525897622,25.69343679,40.774629280422,107.77149206451,90.011431698046,104.81626978694,397.33585149817
RELIANCE,1995-06-30T00:00:00.266Z,6.0,Nippon India Tax Saver (ELSS) Fund Direct Growth,12198.8806,Equity,01-Jan-2013,Nil,1.05,ELSS,97.2102,500,500.0,291.359637,6.3991039965,22.0027364032,31.025991571174,106.66559132026,79.700222194335,67.717566166364,365.72730881628
Invesco,2006-07-24T00:00:00.095Z,16.0,Invesco India PSU Equity Fund Direct Growth,473.9378,Equity,01-Jan-2013,"For units in excess of 10% of the investment, 1% will be charged for redemption within 1 year.",0.96,Sectoral / Thematic,42.21,1000,500.0,306.730769,7.9632465544,44.3686006826,49.41716707877,105.83941605839,125.11974454497,124.04661016949,394.15887850467
BOI_AXA,2008-03-31T00:00:00.807Z,31.0,Bank of India Tax Advantage Direct Growth,791.8273,Equity,01-Jan-2013,Nil,1.26,ELSS,129.42,500,500.0,447.574468,6.0054370212,25.1264099572,22.57572871023,108.8961038961,143.43548997351,115.68890378813,460.94158674804
Tata,1995-06-30T00:00:00.442Z,14.0,Tata Digital India Fund Direct Growth,7455.71255372,Equity,28-Dec-2015,Exit load of 0.25% if redeemed within 30 days.,0.36,Sectoral / Thematic,38.9445,5000,150.0,285.754,3.83184664,14.0396673594,9.713255328467,118.40406739741,146.11389707665,150.76806063876,
ESCORTS,1996-04-15T00:00:00.051Z,34.0,Quant Large and Mid Cap Fund Direct Growth,901.61320146,Equity,07-Jan-2013,Nil,0.56,Large & MidCap,85.8227,5000,1000.0,494.155576,7.5255359371,24.192882551,40.397248691014,114.59194933789,143.13673035496,131.69036572309,609.91095434252
MAHINDRA,2016-02-04T00:00:00.822Z,28.0,Mahindra Manulife ELSS Fund Direct  Growth,624.7861,Equity,18-Oct-2016,Nil,0.68,ELSS,24.4983,500,500.0,146.08,5.2262484072,23.5018970951,30.509724056366,108.81666595952,111.2909457777,103.00447949579,
HDFC,1999-12-10T00:00:00.583Z,2.0,HDFC Taxsaver Direct Plan Growth,10930.2666,Equity,01-Jan-2013,Nil,1.16,ELSS,977.617,500,500.0,299.004923,5.3656989212,26.3927043951,40.496080342266,105.93724276172,88.598173866339,86.689806683388,350.51526079207
Taurus,1993-08-20T00:00:00.545Z,37.0,Taurus Discovery (Midcap) Fund Direct   Growth,88.4088,Equity,01-Jan-2013,Exit load of 1% if redeemed within 365 days.,2.23,Mid Cap,95.7,500,500.0,426.895003,5.1075268817,29.1316912068,27.795179082119,108.53333333333,131.30391915208,101.67633784655,546.28099173554
ICICI_PRUDENTIAL,1993-10-12T00:00:00.219Z,3.0,ICICI Prudential Multi Asset Fund Direct Growth,19973.7432009,Hybrid,01-Jan-2013,"For units in excess of 30% of the investment,1% will be charged for redemption within 365 days",1.03,Multi Asset Allocation,581.0415,5000,100.0,391.569422,5.3436235136,24.7214499264,46.8745677591,107.90355744484,105.71607548073,119.74904040385,418.06828577066
Tata,1995-06-30T00:00:00.952Z,14.0,Tata Resources & Energy Fund Direct Growth,268.46662671,Equity,28-Dec-2015,Exit load of 0.25% if redeemed within 30 days.,0.82,Sectoral / Thematic,35.9382,5000,150.0,254.134,3.403128367,22.212942768,16.895197227265,107.23770064898,145.65003260221,137.67701579887,
SBI,1987-06-29T00:00:00.547Z,1.0,SBI Technology Opportunities Fund Direct Growth,3021.1506,Equity,09-Jan-2013,Exit load of 0.50% if redeemed within 15 days,0.88,Sectoral / Thematic,168.427,5000,500.0,626.967,4.534910947,17.4464488024,13.828078097984,114.19789257129,142.07496753932,153.24764708196,487.56198651651
Invesco,2006-07-24T00:00:00.215Z,16.0,Invesco India Multicap Fund Direct Growth,2586.6394,Equity,01-Jan-2013,"For units in excess of 10% of the investment, 1% will be charged for redemption within 1 year.",0.65,Multi Cap,104.15,1000,500.0,480.100615,6.0386226627,23.9312156675,20.604299825682,105.79020424351,114.11182174541,94.599662478904,542.20297029703
BARODABNPPARIBASMUTUALFUND_MF,2004-04-15T00:00:00.912Z,25.0,Baroda BNP Paribas Multi Cap Fund Direct Growth,1804.7078,Equity,02-Jan-2013,"Exit load of 1%, if redeemed within 12 months.",1.12,Multi Cap,213.698,5000,500.0,320.586688,4.3513844517,23.9353629657,28.752909948914,107.04337664522,109.16701250384,106.30318183263,377.80615602185
DSP,1996-12-16T00:00:00.569Z,10.0,DSP Nifty 50 Equal Weight Index Fund Direct   Growth,620.519,Other,23-Oct-2017,Nil,0.4,Index,18.6584,100,100.0,88.921,5.1243100071,23.0539253682,31.316424197348,111.39669680423,95.736546550902,87.93247518055,
MOTILAL_OSWAL,2009-12-29T00:00:00.267Z,19.0,Motilal Oswal Nifty Bank Index Fund Direct   Growth,415.4151,Other,06-Sep-2019,Exit load of 1% if redeemed within 15 days.,0.33,Index,16.4643,500,500.0,68.532,5.478851907,27.3669891173,33.115334186373,103.91046581972,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.976Z,3.0,ICICI Prudential Banking and Financial Services Direct Plan Growth,6961.30268708,Equity,01-Jan-2013,Exit load of 1% if redeemed within 15 days,1.02,Sectoral / Thematic,108.94,5000,100.0,378.537837,5.7439773264,26.0047281324,24.699197860962,101.67567567567,62.429255550718,72.571692876965,474.58932238193
SBI,1987-06-29T00:00:00.666Z,1.0,SBI Long Term Equity Fund Direct Plan Growth,14429.8408,Equity,01-Jan-2013,Nil,1.0,ELSS,297.2971,500,500.0,342.384706,7.5011430521,31.5490502946,38.497748952894,109.75283457801,109.88538481649,110.23559965634,369.67601753895
LIC,1994-04-20T00:00:00.269Z,20.0,LIC MF Banking & Financial Services Fund Direct Growth,174.5446,Equity,27-Mar-2015,"Exit Load for units in excess of 12% of the investment,1% will be charged for redemption within 90 days.",1.54,Sectoral / Thematic,18.9335,5000,1000.0,94.812,6.7229100471,31.8747673041,37.946368509378,101.95515378954,68.924344244526,72.212547404153,
KOTAK_MAHINDRA,1994-08-05T00:00:00.182Z,5.0,Kotak Pioneer Fund Direct   Growth,1794.6692,Equity,31-Oct-2019,"For units in excess of 10% of the investment,1% will be charged for redemption within 365 days",0.43,Sectoral / Thematic,21.886,100,100.0,119.47,5.3574000288,25.3899331543,24.649287215312,109.03895609106,,,
